class,cap-shape,cap-surface,cap-color,bruises?,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
poisonous,flat,smooth,b,t,foul,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,several,u
edible,flat,smooth,b,t,none,f,c,b,w,e,?,s,s,w,w,p,w,t,e,w,clustered,w
poisonous,flat,smooth,w,t,foul,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,scattered,u
poisonous,flat,scaly,g,f,foul,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,solitary,p
poisonous,convex,fibrous,y,f,foul,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,several,p
poisonous,flat,scaly,g,f,foul,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,several,p
poisonous,flat,scaly,y,f,foul,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,solitary,g
poisonous,flat,fibrous,y,f,foul,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,several,d
poisonous,convex,smooth,b,t,foul,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,several,u
poisonous,flat,fibrous,g,f,foul,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,solitary,p
poisonous,convex,scaly,g,f,foul,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,solitary,d
poisonous,flat,fibrous,y,f,foul,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,solitary,g
poisonous,flat,scaly,y,f,foul,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,solitary,d
poisonous,flat,smooth,g,t,foul,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,scattered,u
edible,flat,smooth,b,t,none,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,clustered,w
edible,convex,smooth,p,t,none,f,c,b,w,e,?,s,s,e,e,p,w,t,e,w,clustered,w
edible,knobbed,smooth,n,t,none,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,clustered,w
poisonous,flat,scaly,p,t,none,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,several,g
poisonous,flat,scaly,g,f,foul,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,several,p
poisonous,convex,scaly,y,f,foul,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,several,p
poisonous,flat,fibrous,g,f,foul,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,several,g
poisonous,flat,fibrous,g,f,foul,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,solitary,d
poisonous,convex,fibrous,y,f,foul,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,solitary,p
poisonous,flat,fibrous,g,f,foul,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,several,d
poisonous,flat,scaly,g,f,foul,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,solitary,d
poisonous,flat,scaly,y,f,foul,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,several,d
poisonous,flat,fibrous,y,f,foul,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,several,g
poisonous,flat,scaly,y,f,foul,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,solitary,g
poisonous,convex,scaly,y,f,foul,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,several,d
poisonous,convex,scaly,y,f,foul,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,solitary,p
poisonous,flat,scaly,g,f,foul,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,several,g
poisonous,flat,fibrous,g,f,foul,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,solitary,d
poisonous,convex,scaly,y,f,foul,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,several,p
poisonous,convex,scaly,y,f,foul,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,solitary,p
edible,flat,scaly,u,f,none,f,c,n,w,e,?,s,f,w,w,p,w,o,f,h,solitary,d
poisonous,flat,fibrous,g,f,foul,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,several,g
poisonous,convex,scaly,n,f,fishy,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,several,l
poisonous,convex,scaly,y,f,foul,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,several,g
poisonous,convex,scaly,y,f,foul,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,solitary,p
poisonous,convex,scaly,g,f,foul,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,several,g
poisonous,flat,fibrous,y,f,foul,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,several,d
poisonous,convex,fibrous,y,f,foul,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,solitary,d
poisonous,convex,scaly,g,f,foul,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,several,p
edible,flat,smooth,b,t,none,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,clustered,w
poisonous,flat,fibrous,g,f,foul,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,solitary,p
poisonous,flat,scaly,y,f,foul,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,several,d
edible,convex,smooth,n,t,none,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,clustered,w
poisonous,flat,fibrous,g,f,foul,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,solitary,p
poisonous,convex,scaly,g,f,foul,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,several,d
poisonous,convex,scaly,n,f,foul,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,several,p
poisonous,flat,fibrous,y,f,foul,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,several,d
poisonous,convex,scaly,n,f,none,f,c,n,w,e,?,k,y,w,n,p,w,o,e,w,several,d
poisonous,bell,smooth,b,t,none,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,several,g
poisonous,flat,fibrous,y,f,foul,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,several,d
poisonous,flat,scaly,g,f,foul,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,solitary,d
edible,flat,scaly,u,f,none,f,c,n,u,e,?,s,f,w,w,p,w,o,f,h,solitary,d
poisonous,convex,fibrous,y,f,foul,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,several,g
poisonous,flat,scaly,y,f,foul,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,solitary,g
poisonous,flat,fibrous,y,f,foul,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,solitary,g
poisonous,convex,scaly,y,f,foul,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,solitary,d
edible,convex,scaly,e,t,none,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,clustered,w
poisonous,flat,fibrous,g,f,foul,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,several,g
poisonous,convex,scaly,y,f,foul,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,several,g
poisonous,convex,scaly,y,f,foul,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,several,p
poisonous,flat,scaly,g,f,foul,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,several,p
edible,knobbed,smooth,b,t,none,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,clustered,w
poisonous,flat,scaly,y,f,foul,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,solitary,d
poisonous,convex,scaly,g,f,foul,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,several,p
poisonous,convex,fibrous,y,f,foul,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,several,d
poisonous,flat,fibrous,y,f,foul,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,several,p
poisonous,flat,smooth,w,t,foul,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,several,u
poisonous,convex,smooth,g,f,creosote,f,c,n,p,e,b,s,s,w,w,p,w,o,p,n,several,d
poisonous,flat,scaly,y,f,foul,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,solitary,d
edible,flat,scaly,u,f,none,f,c,n,p,e,?,s,f,w,w,p,w,o,f,h,several,d
poisonous,convex,fibrous,y,f,foul,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,solitary,d
poisonous,flat,scaly,g,f,foul,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,solitary,d
poisonous,convex,fibrous,y,f,foul,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,several,g
poisonous,convex,fibrous,y,f,foul,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,several,p
poisonous,convex,smooth,g,t,foul,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,scattered,u
poisonous,flat,scaly,g,f,foul,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,solitary,d
poisonous,flat,fibrous,y,f,foul,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,solitary,p
poisonous,flat,fibrous,y,f,foul,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,solitary,d
poisonous,convex,scaly,g,f,foul,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,several,d
poisonous,convex,scaly,g,f,foul,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,several,g
poisonous,convex,scaly,g,f,foul,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,solitary,d
poisonous,convex,fibrous,g,f,foul,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,solitary,g
poisonous,convex,scaly,y,f,foul,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,solitary,p
poisonous,flat,fibrous,g,f,foul,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,several,g
poisonous,flat,fibrous,y,f,foul,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,solitary,d
poisonous,convex,scaly,g,f,foul,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,solitary,p
poisonous,flat,fibrous,y,f,foul,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,several,p
poisonous,convex,scaly,n,f,spicy,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,several,l
poisonous,convex,fibrous,y,f,foul,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,solitary,p
poisonous,convex,scaly,y,f,foul,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,several,p
poisonous,flat,smooth,b,t,foul,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,several,g
poisonous,flat,fibrous,g,f,foul,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,several,d
poisonous,flat,scaly,y,f,foul,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,solitary,p
poisonous,convex,fibrous,y,f,foul,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,solitary,p
poisonous,flat,fibrous,g,f,foul,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,several,d
poisonous,convex,scaly,y,f,foul,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,solitary,d
poisonous,convex,scaly,g,f,foul,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,several,d
poisonous,convex,scaly,e,f,fishy,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,several,l
edible,knobbed,scaly,b,t,none,f,c,b,e,e,?,s,s,e,w,p,w,t,e,w,clustered,w
edible,flat,scaly,b,t,none,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,clustered,w
poisonous,convex,scaly,g,f,foul,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,solitary,d
poisonous,flat,fibrous,y,f,foul,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,solitary,p
poisonous,convex,scaly,g,f,foul,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,solitary,g
poisonous,flat,scaly,g,f,foul,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,solitary,g
poisonous,convex,smooth,b,t,foul,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,scattered,u
poisonous,flat,scaly,y,f,foul,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,several,p
poisonous,convex,smooth,w,t,foul,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,scattered,u
poisonous,convex,fibrous,y,f,foul,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,several,p
poisonous,convex,scaly,g,f,foul,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,solitary,p
poisonous,convex,smooth,w,t,foul,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,scattered,u
poisonous,flat,smooth,b,t,foul,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,scattered,g
poisonous,convex,smooth,w,t,foul,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,scattered,u
poisonous,flat,fibrous,y,f,foul,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,solitary,d
poisonous,flat,scaly,g,f,foul,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,solitary,p
poisonous,convex,fibrous,y,f,foul,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,several,g
poisonous,flat,fibrous,g,f,foul,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,several,p
edible,convex,scaly,w,f,none,f,c,n,u,e,?,s,f,w,w,p,w,o,f,h,solitary,d
edible,convex,smooth,e,t,none,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,clustered,w
poisonous,convex,scaly,g,f,foul,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,several,g
poisonous,flat,fibrous,g,f,foul,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,several,g
poisonous,convex,scaly,n,f,fishy,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,several,l
poisonous,convex,scaly,g,f,foul,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,several,p
poisonous,flat,fibrous,g,f,foul,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,solitary,p
poisonous,flat,fibrous,y,f,foul,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,several,p
poisonous,flat,fibrous,y,f,foul,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,solitary,d
edible,flat,fibrous,e,t,none,f,c,b,n,t,b,s,s,g,w,p,w,o,p,n,solitary,d
poisonous,convex,scaly,y,f,foul,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,solitary,g
poisonous,flat,scaly,y,f,foul,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,several,d
poisonous,flat,fibrous,g,f,foul,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,several,p
poisonous,convex,scaly,y,f,foul,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,solitary,g
poisonous,convex,fibrous,y,f,foul,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,solitary,p
poisonous,knobbed,fibrous,y,f,none,f,c,n,w,e,?,k,y,w,n,p,w,o,e,w,several,d
poisonous,flat,fibrous,y,f,foul,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,solitary,g
edible,knobbed,fibrous,c,f,none,f,w,n,w,e,b,f,s,w,n,p,w,o,e,w,several,l
poisonous,flat,fibrous,g,f,foul,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,several,p
poisonous,flat,scaly,y,f,foul,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,solitary,p
poisonous,convex,scaly,g,f,foul,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,several,d
poisonous,convex,scaly,g,f,foul,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,several,p
poisonous,flat,fibrous,y,f,foul,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,several,g
poisonous,flat,scaly,y,f,foul,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,several,d
poisonous,convex,fibrous,y,f,foul,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,solitary,d
poisonous,flat,fibrous,y,f,foul,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,several,p
poisonous,convex,scaly,y,f,foul,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,solitary,d
poisonous,bell,scaly,p,t,none,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,several,g
edible,knobbed,scaly,p,t,none,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,clustered,w
poisonous,convex,scaly,y,f,foul,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,several,p
poisonous,convex,fibrous,y,f,foul,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,several,g
edible,knobbed,scaly,b,t,none,f,c,b,e,e,?,s,s,w,e,p,w,t,e,w,clustered,w
poisonous,flat,scaly,y,f,foul,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,solitary,d
poisonous,convex,smooth,w,t,foul,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,scattered,u
poisonous,convex,scaly,n,f,spicy,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,several,p
poisonous,convex,scaly,n,f,fishy,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,several,d
poisonous,convex,scaly,e,f,fishy,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,several,p
poisonous,flat,grooves,w,t,none,f,w,n,w,e,b,s,s,w,w,p,w,o,p,w,clustered,l
poisonous,convex,smooth,g,t,foul,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,several,u
edible,flat,scaly,c,f,none,f,w,n,w,e,b,f,s,w,n,p,w,o,e,w,several,l
poisonous,convex,scaly,g,f,foul,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,solitary,g
poisonous,flat,scaly,y,f,foul,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,several,d
poisonous,flat,scaly,y,f,foul,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,solitary,p
edible,flat,scaly,p,t,none,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,clustered,w
poisonous,convex,smooth,b,t,foul,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,several,g
poisonous,convex,smooth,g,t,foul,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,scattered,g
poisonous,convex,scaly,e,f,fishy,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,several,p
edible,knobbed,scaly,c,f,none,f,w,n,w,e,b,s,f,w,n,p,w,o,e,w,several,l
poisonous,convex,smooth,w,t,foul,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,scattered,u
poisonous,convex,smooth,w,t,foul,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,several,g
poisonous,flat,smooth,b,t,foul,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,several,u
poisonous,flat,smooth,b,t,foul,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,several,g
edible,knobbed,scaly,c,f,none,f,w,n,w,e,b,f,s,w,n,p,w,o,e,w,several,l
poisonous,convex,scaly,g,f,foul,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,several,d
poisonous,flat,smooth,w,t,foul,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,several,g
poisonous,flat,smooth,g,t,foul,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,scattered,u
poisonous,conical,grooves,w,t,none,f,w,n,w,e,b,s,s,w,w,p,w,o,p,w,clustered,l
poisonous,convex,smooth,g,t,foul,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,scattered,u
poisonous,bell,grooves,w,t,none,f,w,n,w,e,b,s,s,w,w,p,w,o,p,w,clustered,l
poisonous,convex,smooth,b,t,foul,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,several,g
poisonous,flat,smooth,w,t,foul,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,scattered,u
poisonous,bell,fibrous,y,f,none,f,c,n,w,e,?,k,y,w,y,p,w,o,e,w,several,d
poisonous,convex,scaly,n,f,spicy,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,several,d
poisonous,convex,scaly,n,f,fishy,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,several,d
edible,knobbed,smooth,n,t,none,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,clustered,w
edible,knobbed,scaly,b,t,none,f,c,b,w,e,?,s,s,e,e,p,w,t,e,w,clustered,w
poisonous,flat,smooth,w,t,foul,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,several,g
poisonous,flat,smooth,b,t,none,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,several,m
poisonous,flat,scaly,y,f,foul,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,solitary,p
poisonous,convex,scaly,g,f,foul,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,solitary,g
poisonous,flat,smooth,b,t,none,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,several,g
poisonous,convex,scaly,n,f,foul,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,several,p
poisonous,convex,scaly,e,f,fishy,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,several,p
poisonous,flat,fibrous,g,f,foul,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,solitary,d
edible,convex,smooth,e,t,none,f,c,b,e,e,?,s,s,e,w,p,w,t,e,w,clustered,w
poisonous,convex,scaly,n,f,foul,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,several,l
poisonous,convex,fibrous,y,f,foul,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,solitary,g
poisonous,convex,scaly,n,f,fishy,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,several,d
edible,flat,fibrous,n,f,none,f,w,n,w,e,b,s,f,w,n,p,w,o,e,w,several,l
poisonous,convex,scaly,n,f,foul,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,several,p
edible,convex,smooth,b,t,none,f,c,b,e,e,?,s,s,e,e,p,w,t,e,w,clustered,w
edible,flat,scaly,n,t,none,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,clustered,w
poisonous,flat,scaly,y,f,foul,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,solitary,p
poisonous,flat,scaly,b,t,none,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,several,m
poisonous,convex,scaly,n,f,none,f,c,n,w,e,?,k,y,w,y,p,w,o,e,w,several,d
poisonous,convex,scaly,n,f,fishy,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,several,l
poisonous,convex,smooth,b,t,foul,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,scattered,g
poisonous,convex,smooth,b,t,foul,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,several,g
poisonous,flat,scaly,y,f,foul,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,solitary,p
poisonous,flat,smooth,g,t,foul,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,several,g
poisonous,convex,scaly,n,f,foul,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,several,l
poisonous,convex,smooth,b,t,foul,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,several,g
poisonous,flat,fibrous,n,f,none,f,c,n,w,e,?,k,y,w,y,p,w,o,e,w,several,d
edible,convex,scaly,e,t,none,f,c,b,w,e,?,s,s,w,w,p,w,t,e,w,clustered,w
poisonous,flat,smooth,b,t,foul,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,scattered,g
poisonous,flat,smooth,w,t,foul,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,scattered,g
edible,knobbed,scaly,e,t,none,f,c,b,w,e,?,s,s,e,e,p,w,t,e,w,clustered,w
poisonous,convex,fibrous,y,f,foul,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,solitary,p
poisonous,convex,fibrous,n,f,none,f,c,n,w,e,?,k,y,w,n,p,w,o,e,w,several,d
edible,convex,scaly,n,t,none,f,c,b,e,e,?,s,s,e,w,p,w,t,e,w,clustered,w
poisonous,convex,scaly,g,f,foul,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,solitary,g
poisonous,flat,smooth,b,t,foul,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,several,g
poisonous,flat,smooth,b,t,foul,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,scattered,g
poisonous,flat,scaly,y,f,foul,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,several,g
poisonous,flat,scaly,y,f,foul,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,several,d
edible,convex,smooth,p,t,none,f,c,b,w,e,?,s,s,w,w,p,w,t,e,w,clustered,w
edible,flat,smooth,p,t,none,f,c,b,e,e,?,s,s,e,e,p,w,t,e,w,clustered,w
poisonous,bell,scaly,w,t,none,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,several,g
edible,convex,scaly,c,f,none,f,w,n,w,e,b,f,f,w,n,p,w,o,e,w,several,l
edible,flat,smooth,n,t,none,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,clustered,w
poisonous,convex,smooth,b,t,foul,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,several,u
poisonous,convex,smooth,g,t,foul,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,several,g
poisonous,flat,scaly,y,f,foul,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,solitary,d
poisonous,convex,smooth,b,t,foul,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,several,u
poisonous,convex,smooth,w,t,foul,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,scattered,g
edible,flat,scaly,c,f,none,f,w,n,w,e,b,s,f,w,n,p,w,o,e,w,several,l
poisonous,convex,scaly,e,f,fishy,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,several,d
poisonous,flat,fibrous,y,f,foul,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,solitary,d
edible,convex,scaly,w,f,none,f,c,n,h,e,?,s,f,w,w,p,w,o,f,h,several,d
poisonous,convex,scaly,y,f,foul,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,several,p
poisonous,flat,scaly,p,t,none,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,several,g
poisonous,flat,smooth,g,t,foul,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,several,u
poisonous,convex,scaly,n,f,spicy,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,several,d
edible,knobbed,smooth,p,t,none,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,clustered,w
poisonous,convex,scaly,n,f,foul,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,several,l
poisonous,convex,scaly,g,f,foul,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,several,p
poisonous,flat,smooth,b,t,foul,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,scattered,u
edible,knobbed,scaly,p,t,none,f,c,b,e,e,?,s,s,w,e,p,w,t,e,w,clustered,w
poisonous,convex,fibrous,y,f,foul,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,several,p
poisonous,flat,scaly,g,f,foul,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,several,g
poisonous,flat,fibrous,g,f,foul,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,solitary,d
poisonous,convex,smooth,b,t,foul,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,scattered,g
poisonous,convex,scaly,n,f,foul,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,several,p
poisonous,convex,scaly,y,f,foul,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,several,d
poisonous,flat,fibrous,y,f,foul,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,several,d
poisonous,flat,fibrous,n,f,none,f,c,n,w,e,?,k,y,w,n,p,w,o,e,w,several,d
edible,knobbed,smooth,b,t,none,f,c,b,w,e,?,s,s,w,w,p,w,t,e,w,clustered,w
